district_name,parish_name,village_name,group_name,group_enterprise,farmer_id,farmer_name,gender,age,category,handicapped,nationality,pdc_village_verification,pdc_enterprise_verification_individual,pdc_enterprise_verification,group_pdc_village_ok,group_has_non_ugandan,pdc_group_approved,conforms_to_rule,group_funded_by_pdm,fund_amount_received,total_amount_due,repayment_type,Q1_payment,Q2_payment,Q3_payment,Q4_payment,total_repaid,outstanding_balance,repayment_time_months,repayment_rate,disqualification_reason
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005939,Nabirye Tumusiime,Female,39,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005940,Samuel Namusoke,Male,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005941,Robert Otim,Male,22,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005942,Nabirye Nabukenya,Female,22,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005943,Rebecca Namukasa,Female,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005944,Robert Ssembatya,Male,66,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005945,Jane Byaruhanga,Female,68,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005946,Henry Kibedi,Male,58,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_3,Group_23_3_06,Mixed,CAV-005947,Aisha Kakande,Female,61,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005948,Rebecca Byaruhanga,Female,50,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005949,Joy Tumusiime,Female,50,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005950,Mercy Mugisha,Female,59,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005951,Rebecca Ssembatya,Female,34,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005952,Patrick Kakande,Male,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005953,Peter Otim,Male,18,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005954,Lilian Tumusiime,Female,22,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005955,Ruth Tumusiime,Female,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005956,Mark Kibedi,Male,68,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005957,Sarah Muwanga,Female,66,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005958,Patrick Kakande,Male,48,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_01,Mixed,CAV-005959,Joy Kakande,Female,49,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005960,Grace Kato,Female,64,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005961,Mercy Kibedi,Female,42,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Defaulted,265000,265000,0,0,530000,530000,12,0.5,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005962,Rebecca Kato,Female,41,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005963,Daniel Tumusiime,Male,23,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005964,Michael Katende,Male,60,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Delayed,0,530000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005965,Sarah Kato,Female,31,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005966,Joy Okello,Female,58,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005967,Mercy Namukasa,Female,21,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005968,Lilian Namukasa,Female,23,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Defaulted,265000,265000,0,0,530000,530000,12,0.5,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005969,Nabirye Namusoke,Female,26,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Delayed,0,530000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005970,Aisha Namusoke,Female,57,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_02,Mixed,CAV-005971,Aisha Namusoke,Female,59,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1000000,1060000,Irregular,106000,212000,318000,424000,1060000,0,12,1.0,
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005972,Jane Kato,Female,37,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005973,Alice Kakande,Female,44,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005974,Joy Nabukenya,Female,28,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005975,Jane Namukasa,Female,49,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005976,David Muwanga,Male,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005977,Michael Tumusiime,Male,25,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005978,Joy Kibedi,Female,19,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005979,Grace Ssali,Female,21,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005980,James Kakande,Male,61,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005981,Mercy Ssembatya,Female,60,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005982,Michael Katende,Male,41,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_03,Mixed,CAV-005983,Esther Kibedi,Female,40,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_not_verified_by_pdc
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005984,Rebecca Kibedi,Female,46,Women,No,Ugandan,No,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005985,Sarah Otim,Female,53,Women,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005986,Aisha Kato,Female,46,Women,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005987,Alice Okello,Female,31,Women,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005988,Michael Kibedi,Male,21,Youth,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005989,Mark Kakande,Male,21,Youth,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005990,Lilian Otim,Female,21,Youth,No,Rwandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005991,Esther Namukasa,Female,23,Youth,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005992,Michael Katende,Male,67,Elderly,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005993,Aisha Ssali,Female,63,Elderly,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005994,Samuel Nabukenya,Male,22,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_04,coffee,CAV-005995,Christine Ssali,Female,46,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-005996,Esther Namusoke,Female,30,Women,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-005997,Nabirye Kato,Female,46,Women,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-005998,Ruth Ssali,Female,51,Women,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-005999,Ruth Mugisha,Female,38,Women,No,Ugandan,No,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006000,Isaac Namukasa,Male,23,Youth,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006001,Robert Ssembatya,Male,18,Youth,No,South Sudanese,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006002,Alice Mugisha,Female,22,Youth,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006003,Grace Byaruhanga,Female,20,Youth,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006004,William Namukasa,Male,64,Elderly,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006005,Rebecca Katende,Female,69,Elderly,No,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006006,William Kakande,Male,34,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_05,piggery,CAV-006007,Christine Ssembatya,Female,56,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006008,Jane Katende,Female,28,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006009,Lilian Kakande,Female,41,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006010,Christine Katende,Female,49,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006011,Aisha Kakande,Female,38,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006012,Daniel Nabukenya,Male,24,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006013,Daniel Namukasa,Male,22,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006014,Lilian Namukasa,Female,22,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006015,Lilian Katende,Female,21,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006016,Patrick Kibedi,Male,66,Elderly,No,Ugandan,No,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_23,Village_23_4,Group_23_4_06,Mixed,CAV-006017,Mercy Okello,Female,60,Elderly,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,policy_limit_one_group_per_village
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006018,Florence Nabukenya,Female,53,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006019,Aisha Ssali,Female,26,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006020,Grace Kato,Female,38,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006021,Christine Okello,Female,59,Women,No,South Sudanese,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006022,Isaac Kibedi,Male,25,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006023,Paul Byaruhanga,Male,25,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006024,Diana Namusoke,Female,19,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006025,Diana Mugisha,Female,22,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006026,James Byaruhanga,Male,65,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006027,Christine Namusoke,Female,69,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006028,William Ssembatya,Male,27,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_01,Mixed,CAV-006029,Joy Otim,Female,66,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006030,Alice Mugisha,Female,55,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Irregular,106000,212000,318000,424000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006031,Lilian Tumusiime,Female,52,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006032,Nabirye Namusoke,Female,34,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006033,Jane Ssali,Female,58,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006034,Isaac Kibedi,Male,21,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006035,Daniel Byaruhanga,Male,23,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006036,Nabirye Nabukenya,Female,23,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006037,Jane Kakande,Female,19,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Irregular,106000,212000,318000,424000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006038,David Ssembatya,Male,61,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Irregular,106000,212000,318000,424000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006039,Mercy Otim,Female,64,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Irregular,106000,212000,318000,424000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006040,Peter Mugisha,Male,51,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_02,poultry,CAV-006041,Mercy Muwanga,Female,56,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_24,Village_24_1,Group_24_1_03,coffee,CAV-006042,Grace Katende,Female,51,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,enterprise_new_or_not_existing
